Calculated by The Downballot,,,Subscribe to our newsletter,,,,,,,Follow @the-downballot.com on Bluesky,,,,,
District,Incumbent,Party,2024,,,,,,,2020,,,,,
,,,Harris,Trump,Total,Harris %,Trump %,Margin,,Biden,Trump,Total,Biden %,Trump %,Margin
NY-19,Josh Riley,(D),"194,147","187,279","384,909",50.44%,48.66%,1.78%,,"196,149","179,038","382,878",51.23%,46.76%,4.47%
NY-20,Paul Tonko,(D),"211,181","158,272","373,934",56.48%,42.33%,14.15%,,"224,446","151,042","383,264",58.56%,39.41%,19.15%
NY-21,Elise Stefanik,(R),"140,758","214,512","357,087",39.42%,60.07%,-20.65%,,"146,580","202,300","355,821",41.19%,56.85%,-15.66%
NY-22,John Mannion,(D),"194,091","166,358","362,520",53.54%,45.89%,7.65%,,"202,853","160,638","371,578",54.59%,43.23%,11.36%
NY-23,Nick Langworthy,(R),"154,446","237,489","395,169",39.08%,60.10%,-21.01%,,"160,038","232,952","401,042",39.91%,58.09%,-18.18%
NY-24,Claudia Tenney,(R),"143,256","229,987","375,663",38.13%,61.22%,-23.09%,,"146,388","222,914","377,792",38.75%,59.00%,-20.26%
NY-25,Joe Morelle,(D),"220,540","151,196","375,956",58.66%,40.22%,18.44%,,"231,293","150,712","390,473",59.23%,38.60%,20.64%
NY-26,Tim Kennedy,(D),"200,098","134,624","339,786",58.89%,39.62%,19.27%,,"218,507","129,475","354,198",61.69%,36.55%,25.14%
OH-01,Greg Landsman,(D),"211,031","185,646","400,601",52.68%,46.34%,6.34%,,"220,131","185,305","411,737",53.46%,45.01%,8.46%
OH-02,David Taylor,(R),"97,847","278,070","378,772",25.83%,73.41%,-47.58%,,"100,787","272,326","378,189",26.65%,72.01%,-45.36%
OH-03,Joyce Beatty,(D),"249,335","105,193","358,198",69.61%,29.37%,40.24%,,"271,653","104,526","381,877",71.14%,27.37%,43.76%
OH-04,Jim Jordan,(R),"126,919","276,526","407,004",31.18%,67.94%,-36.76%,,"125,753","268,732","400,793",31.38%,67.05%,-35.67%
OH-05,Bob Latta,(R),"138,272","254,181","396,079",34.91%,64.17%,-29.26%,,"142,103","248,389","396,658",35.83%,62.62%,-26.80%
OH-06,Michael Rulli,(R),"125,146","253,662","381,790",32.78%,66.44%,-33.66%,,"139,489","254,100","399,031",34.96%,63.68%,-28.72%
OH-07,Max Miller,(R),"185,110","229,613","418,212",44.26%,54.90%,-10.64%,,"192,588","232,245","429,982",44.79%,54.01%,-9.22%
OH-08,Warren Davidson,(R),"147,411","240,026","390,902",37.71%,61.40%,-23.69%,,"153,374","241,662","400,865",38.26%,60.29%,-22.02%
OH-09,Marcy Kaptur,(D),"174,641","200,020","378,201",46.18%,52.89%,-6.71%,,"186,080","197,465","390,202",47.69%,50.61%,-2.92%
OH-10,Mike Turner,(R),"176,357","198,058","378,164",46.64%,52.37%,-5.74%,,"185,657","199,447","391,739",47.39%,50.91%,-3.52%
OH-11,Shontel Brown,(D),"247,406","70,879","320,576",77.18%,22.11%,55.07%,,"280,537","74,103","358,397",78.28%,20.68%,57.60%
OH-12,Troy Balderson,(R),"129,821","257,804","390,981",33.20%,65.94%,-32.73%,,"131,512","251,592","389,032",33.80%,64.67%,-30.87%
OH-13,Emilia Sykes,(D),"195,964","195,781","395,335",49.57%,49.52%,0.05%,,"205,953","194,497","406,190",50.70%,47.88%,2.82%
OH-14,Dave Joyce,(R),"164,380","237,003","404,819",40.61%,58.55%,-17.94%,,"172,806","234,505","412,862",41.86%,56.80%,-14.94%
OH-15,Mike Carey,(R),"164,058","197,654","365,382",44.90%,54.10%,-9.19%,,"170,743","195,940","372,828",45.80%,52.55%,-6.76%
OK-01,Kevin Hern,(R),"120,251","188,080","314,998",38.18%,59.71%,-21.53%,,"121,877","190,291","320,384",38.04%,59.39%,-21.35%
OK-02,Josh Brecheen,(R),"69,690","250,807","325,621",21.40%,77.02%,-55.62%,,"71,996","243,602","321,500",22.39%,75.77%,-53.38%
OK-03,Frank Lucas,(R),"71,499","195,379","272,017",26.28%,71.83%,-45.54%,,"72,507","194,433","273,182",26.54%,71.17%,-44.63%
OK-04,Tom Cole,(R),"100,216","202,952","309,092",32.42%,65.66%,-33.24%,,"101,711","199,240","308,407",32.98%,64.60%,-31.62%
OK-05,Stephanie Bice,(R),"137,942","198,995","344,446",40.05%,57.77%,-17.72%,,"135,799","192,715","337,226",40.27%,57.15%,-16.88%
OR-01,Suzanne Bonamici,(D),"245,504","107,459","365,289",67.21%,29.42%,37.79%,,"268,141","113,977","392,100",68.39%,29.07%,39.32%
OR-02,Cliff Bentz,(R),"128,285","227,462","365,481",35.10%,62.24%,-27.14%,,"139,315","232,311","380,527",36.61%,61.05%,-24.44%
OR-03,Maxine Dexter,(D),"248,772","88,286","349,066",71.27%,25.29%,45.98%,,"280,510","97,552","386,700",72.54%,25.23%,47.31%
OR-04,Val Hoyle,(D),"211,870","164,979","388,781",54.50%,42.43%,12.06%,,"224,343","172,448","407,431",55.06%,42.33%,12.74%
OR-05,Janelle Bynum,(D),"217,317","182,131","411,960",52.75%,44.21%,8.54%,,"225,723","188,094","424,112",53.22%,44.35%,8.87%
OR-06,Andrea Salinas,(D),"188,852","149,163","348,891",54.13%,42.75%,11.38%,,"202,351","154,067","366,361",55.23%,42.05%,13.18%
PA-01,Brian Fitzpatrick,(R),"235,106","233,595","473,307",49.67%,49.35%,0.32%,,"241,484","219,852","466,243",51.79%,47.15%,4.64%
PA-02,Brendan Boyle,(D),"198,759","93,169","295,441",67.28%,31.54%,35.74%,,"221,374","88,089","311,819",70.99%,28.25%,42.74%
PA-03,Dwight Evans,(D),"346,947","42,317","394,010",88.06%,10.74%,77.32%,,"357,581","36,721","396,651",90.15%,9.26%,80.89%
PA-04,Madeleine Dean,(D),"268,429","194,501","467,793",57.38%,41.58%,15.80%,,"269,159","182,686","456,857",58.92%,39.99%,18.93%
PA-05,Mary Gay Scanlon,(D),"267,143","147,243","418,792",63.79%,35.16%,28.63%,,"276,153","140,480","420,263",65.71%,33.43%,32.28%
PA-06,Chrissy Houlahan,(D),"234,605","186,113","425,061",55.19%,43.79%,11.41%,,"235,154","174,191","414,329",56.76%,42.04%,14.71%
PA-07,Ryan Mackenzie,(R),"196,712","209,881","410,973",47.86%,51.07%,-3.20%,,"197,117","194,660","396,503",49.71%,49.09%,0.62%
PA-08,Rob Bresnahan,(R),"177,063","210,245","390,434",45.35%,53.85%,-8.50%,,"183,189","194,267","381,336",48.04%,50.94%,-2.91%
PA-09,Dan Meuser,(R),"121,820","272,975","398,386",30.58%,68.52%,-37.94%,,"119,969","261,281","386,871",31.01%,67.54%,-36.53%
PA-10,Scott Perry,(R),"192,758","214,297","411,782",46.81%,52.04%,-5.23%,,"188,632","205,148","399,568",47.21%,51.34%,-4.13%
PA-11,Lloyd Smucker,(R),"160,194","248,332","412,566",38.83%,60.19%,-21.36%,,"153,327","237,723","397,039",38.62%,59.87%,-21.26%
PA-12,Summer Lee,(D),"253,699","171,382","429,050",59.13%,39.94%,19.19%,,"255,322","169,617","429,696",59.42%,39.47%,19.95%
PA-13,John Joyce,(R),"110,815","298,877","413,001",26.83%,72.37%,-45.54%,,"107,198","288,121","400,132",26.79%,72.01%,-45.22%
PA-14,Guy Reschenthaler,(R),"138,813","279,274","421,084",32.97%,66.32%,-33.36%,,"138,892","268,695","412,038",33.71%,65.21%,-31.50%
PA-15,Glenn Thompson,(R),"121,693","272,691","397,753",30.60%,68.56%,-37.96%,,"119,459","263,001","387,754",30.81%,67.83%,-37.02%
PA-16,Mike Kelly,(R),"159,531","254,619","417,676",38.19%,60.96%,-22.77%,,"158,730","242,664","406,695",39.03%,59.67%,-20.64%
PA-17,Chris Deluzio,(D),"238,954","213,797","457,096",52.28%,46.77%,5.50%,,"237,707","211,205","454,479",52.30%,46.47%,5.83%
RI-01,Gabe Amo,(D),"140,825","88,794","234,822",59.97%,37.81%,22.16%,,"152,956","83,225","239,685",63.82%,34.72%,29.09%
RI-02,Seth Magaziner,(D),"144,331","125,612","275,837",52.32%,45.54%,6.79%,,"154,530","116,697","275,313",56.13%,42.39%,13.74%
SC-01,Nancy Mace,(R),"171,105","223,189","400,369",42.74%,55.75%,-13.01%,,"171,781","204,848","383,006",44.85%,53.48%,-8.63%
SC-02,Joe Wilson,(R),"154,783","205,695","365,954",42.30%,56.21%,-13.91%,,"161,002","199,780","366,492",43.93%,54.51%,-10.58%
SC-03,Sheri Biggs,(R),"99,185","252,655","356,369",27.83%,70.90%,-43.06%,,"106,461","236,981","348,346",30.56%,68.03%,-37.47%
SC-04,William Timmons,(R),"132,540","216,077","354,343",37.40%,60.98%,-23.58%,,"138,171","202,545","347,082",39.81%,58.36%,-18.55%
SC-05,Ralph Norman,(R),"141,510","226,473","373,054",37.93%,60.71%,-22.77%,,"147,073","213,484","365,450",40.24%,58.42%,-18.17%
SC-06,Jim Clyburn,(D),"189,648","118,611","313,271",60.54%,37.86%,22.68%,,"219,768","111,769","336,352",65.34%,33.23%,32.11%
SC-07,Russell Fry,(R),"139,681","241,046","384,780",36.30%,62.65%,-26.34%,,"147,285","215,696","366,601",40.18%,58.84%,-18.66%
SD-AL,Dusty Johnson,(R),"146,859","272,081","428,922",34.24%,63.43%,-29.19%,,"150,471","261,043","422,609",35.61%,61.77%,-26.16%
TN-01,Diana Harshbarger,(R),"71,649","273,159","348,378",20.57%,78.41%,-57.84%,,"74,136","256,544","336,324",22.04%,76.28%,-54.24%
TN-02,Tim Burchett,(R),"118,773","242,945","366,766",32.38%,66.24%,-33.86%,,"122,695","226,798","356,264",34.44%,63.66%,-29.22%
TN-03,Chuck Fleischmann,(R),"113,479","243,103","361,316",31.41%,67.28%,-35.88%,,"115,371","226,469","348,163",33.14%,65.05%,-31.91%
TN-04,Scott DesJarlais,(R),"93,024","239,837","336,886",27.61%,71.19%,-43.58%,,"98,034","220,498","324,523",30.21%,67.95%,-37.74%
TN-05,Andy Ogles,(R),"150,373","216,675","373,015",40.31%,58.09%,-17.77%,,"157,606","198,784","364,675",43.22%,54.51%,-11.29%
TN-06,John Rose,(R),"114,012","240,346","358,805",31.78%,66.99%,-35.21%,,"120,181","221,681","348,370",34.50%,63.63%,-29.14%
TN-07,Matt Van Epps,(R),"127,803","202,510","335,187",38.13%,60.42%,-22.29%,,"135,634","185,342","328,513",41.29%,56.42%,-15.13%
TN-08,David Kustoff,(R),"100,535","243,791","348,278",28.87%,70.00%,-41.13%,,"110,189","244,389","359,751",30.63%,67.93%,-37.30%
TN-09,Steve Cohen,(D),"166,617","64,499","235,311",70.81%,27.41%,43.40%,,"209,865","71,971","286,406",73.28%,25.13%,48.15%
TX-01,Nathaniel Moran,(R),"78,564","246,363","327,192",24.01%,75.30%,-51.28%,,"86,340","235,935","325,932",26.49%,72.39%,-45.90%
TX-02,Dan Crenshaw,(R),"124,591","203,572","332,111",37.51%,61.30%,-23.78%,,"121,722","194,830","321,027",37.92%,60.69%,-22.77%
TX-03,Keith Self,(R),"153,496","232,845","395,370",38.82%,58.89%,-20.07%,,"152,283","204,522","362,332",42.03%,56.45%,-14.42%
TX-04,Pat Fallon,(R),"120,188","239,000","364,577",32.97%,65.56%,-32.59%,,"125,331","214,733","344,380",36.39%,62.35%,-25.96%
TX-05,Lance Gooden,(R),"111,027","194,767","309,229",35.90%,62.98%,-27.08%,,"113,821","180,707","298,176",38.17%,60.60%,-22.43%
TX-06,Jake Ellzey,(R),"104,150","188,598","295,945",35.19%,63.73%,-28.54%,,"105,417","172,963","281,938",37.39%,61.35%,-23.96%
TX-07,Lizzie Fletcher,(D),"148,939","96,446","252,742",58.93%,38.16%,20.77%,,"179,327","96,257","279,261",64.21%,34.47%,29.75%
TX-08,Morgan Luttrell,(R),"113,192","231,430","348,986",32.43%,66.31%,-33.88%,,"111,737","196,658","312,347",35.77%,62.96%,-27.19%
TX-09,Al Green,(D),"169,156","64,549","237,177",71.32%,27.22%,44.11%,,"195,428","58,355","256,506",76.19%,22.75%,53.44%
TX-10,Michael McCaul,(R),"131,834","220,457","356,885",36.94%,61.77%,-24.83%,,"135,094","198,897","339,628",39.78%,58.56%,-18.79%
TX-11,August Pfluger,(R),"71,353","192,220","265,865",26.84%,72.30%,-45.46%,,"77,977","186,084","267,919",29.10%,69.46%,-40.35%
TX-12,Craig Goldman,(R),"131,637","209,675","345,291",38.12%,60.72%,-22.60%,,"130,235","189,089","324,606",40.12%,58.25%,-18.13%
TX-13,Ronny Jackson,(R),"77,626","222,446","303,031",25.62%,73.41%,-47.79%,,"79,206","215,372","299,331",26.46%,71.95%,-45.49%
TX-14,Randy Weber,(R),"101,583","208,090","312,766",32.48%,66.53%,-34.05%,,"110,036","199,675","314,088",35.03%,63.57%,-28.54%
TX-15,Monica De La Cruz,(R),"93,470","134,492","229,772",40.68%,58.53%,-17.85%,,"109,177","115,722","227,089",48.08%,50.96%,-2.88%
TX-16,Veronica Escobar,(D),"132,189","95,314","230,335",57.39%,41.38%,16.01%,,"163,505","76,976","244,212",66.95%,31.52%,35.43%
TX-17,Pete Sessions,(R),"105,287","193,584","302,001",34.86%,64.10%,-29.24%,,"114,751","182,847","302,045",37.99%,60.54%,-22.55%
TX-18,Christian Menefee,(D),"154,657","65,672","223,517",69.19%,29.38%,39.81%,,"177,368","60,370","240,982",73.60%,25.05%,48.55%
TX-19,Jodey Arrington,(R),"66,869","212,716","282,163",23.70%,75.39%,-51.69%,,"73,174","202,461","279,621",26.17%,72.41%,-46.24%
TX-20,Joaquin Castro,(D),"147,731","95,409","245,945",60.07%,38.79%,21.27%,,"172,367","85,595","262,144",65.75%,32.65%,33.10%
TX-21,Chip Roy,(R),"163,520","266,269","434,621",37.62%,61.26%,-23.64%,,"164,213","246,263","416,581",39.42%,59.12%,-19.70%
TX-22,Troy Nehls,(R),"136,411","204,248","347,223",39.29%,58.82%,-19.54%,,"138,254","191,937","334,585",41.32%,57.37%,-16.04%
TX-23,Tony Gonzales,(R),"127,486","174,904","305,276",41.76%,57.29%,-15.53%,,"134,552","155,681","294,019",45.76%,52.95%,-7.19%
TX-24,Beth Van Duyne,(R),"157,912","217,060","380,887",41.46%,56.99%,-15.53%,,"168,124","216,345","390,681",43.03%,55.38%,-12.34%
TX-25,Roger Williams,(R),"106,983","231,289","342,104",31.27%,67.61%,-36.34%,,"112,309","215,979","332,712",33.76%,64.91%,-31.16%
TX-26,Brandon Gill,(R),"149,357","242,431","397,123",37.61%,61.05%,-23.44%,,"144,823","211,963","361,989",40.01%,58.56%,-18.55%
TX-27,Michael Cloud,(R),"99,368","184,228","286,037",34.74%,64.41%,-29.67%,,"109,720","174,253","287,748",38.13%,60.56%,-22.43%
TX-28,Henry Cuellar,(D),"114,961","133,211","250,380",45.91%,53.20%,-7.29%,,"131,726","114,184","249,012",52.90%,45.85%,7.04%
TX-29,Sylvia Garcia,(D),"92,821","61,054","155,692",59.62%,39.21%,20.40%,,"118,450","54,253","174,765",67.78%,31.04%,36.73%
TX-30,Jasmine Crockett,(D),"185,466","65,876","254,608",72.84%,25.87%,46.97%,,"217,199","58,708","279,332",77.76%,21.02%,56.74%
TX-31,John Carter,(R),"142,633","230,668","378,316",37.70%,60.97%,-23.27%,,"133,165","202,406","341,869",38.95%,59.21%,-20.25%
TX-32,Julie Johnson,(D),"145,115","88,312","239,154",60.68%,36.93%,23.75%,,"172,823","86,040","263,239",65.65%,32.69%,32.97%
TX-33,Marc Veasey,(D),"113,651","55,269","172,887",65.74%,31.97%,33.77%,,"139,290","45,685","187,606",74.25%,24.35%,49.89%
TX-34,Vicente Gonzalez,(D),"96,992","106,061","204,684",47.39%,51.82%,-4.43%,,"116,856","85,153","203,935",57.30%,41.75%,15.55%
TX-35,Greg Casar,(D),"176,223","86,466","266,780",66.06%,32.41%,33.64%,,"187,900","69,342","262,092",71.69%,26.46%,45.24%
TX-36,Brian Babin,(R),"94,164","205,607","302,998",31.08%,67.86%,-36.78%,,"102,316","198,540","304,672",33.58%,65.17%,-31.58%
TX-37,Lloyd Doggett,(D),"259,547","85,851","352,071",73.72%,24.38%,49.34%,,"289,226","86,849","383,154",75.49%,22.67%,52.82%
TX-38,Wesley Hunt,(R),"134,998","207,050","348,158",38.77%,59.47%,-20.70%,,"143,907","208,722","357,580",40.24%,58.37%,-18.13%
UT-01,Blake Moore,(R),"144,821","220,212","376,167",38.50%,58.54%,-20.04%,,"142,221","216,685","374,776",37.95%,57.82%,-19.87%
UT-02,Celeste Maloy,(R),"140,188","214,061","363,526",38.56%,58.88%,-20.32%,,"143,194","205,210","362,061",39.55%,56.68%,-17.13%
UT-03,Mike Kennedy,(R),"146,138","218,601","375,190",38.95%,58.26%,-19.31%,,"149,658","224,849","391,105",38.27%,57.49%,-19.23%
UT-04,Burgess Owens,(R),"131,419","230,945","373,068",35.23%,61.90%,-26.68%,,"125,210","218,396","359,735",34.81%,60.71%,-25.90%
VA-01,Rob Wittman,(R),"227,038","250,959","484,061",46.90%,51.84%,-4.94%,,"215,574","244,413","466,892",46.17%,52.35%,-6.18%
VA-02,Jen Kiggans,(R),"203,279","204,307","412,555",49.27%,49.52%,-0.25%,,"201,896","194,173","402,884",50.11%,48.20%,1.92%
VA-03,Bobby Scott,(D),"213,026","102,168","319,745",66.62%,31.95%,34.67%,,"230,576","101,134","337,411",68.34%,29.97%,38.36%
VA-04,Jennifer McClellan,(D),"251,005","125,941","382,432",65.63%,32.93%,32.70%,,"260,886","122,375","388,140",67.21%,31.53%,35.69%
VA-05,John McGuire,(R),"191,726","246,040","442,168",43.36%,55.64%,-12.28%,,"194,989","230,682","431,686",45.17%,53.44%,-8.27%
VA-06,Ben Cline,(R),"154,344","252,669","411,692",37.49%,61.37%,-23.88%,,"133,543","208,274","347,395",38.44%,59.95%,-21.51%
VA-07,Eugene Vindman,(D),"203,204","191,696","402,228",50.52%,47.66%,2.86%,,"204,951","178,472","389,585",52.61%,45.81%,6.80%
VA-08,Don Beyer,(D),"285,003","92,724","386,512",73.74%,23.99%,49.75%,,"305,118","84,142","394,439",77.35%,21.33%,56.02%
VA-09,Morgan Griffith,(R),"112,209","291,608","407,182",27.56%,71.62%,-44.06%,,"114,163","282,093","401,051",28.47%,70.34%,-41.87%
VA-10,Suhas Subramanyam,(D),"221,123","186,190","417,946",52.91%,44.55%,8.36%,,"238,976","164,941","410,021",58.28%,40.23%,18.06%
VA-11,James Walkinshaw,(D),"273,439","130,784","416,054",65.72%,31.43%,34.29%,,"295,688","121,172","422,707",69.95%,28.67%,41.29%
VT-AL,Becca Balint,(D),"235,791","119,395","366,389",64.36%,32.59%,31.77%,,"242,820","112,704","365,486",66.44%,30.84%,35.60%
WA-01,Suzan DelBene,(D),"232,691","126,084","371,555",62.63%,33.93%,28.69%,,"250,877","130,740","392,183",63.97%,33.34%,30.63%
WA-02,Rick Larsen,(D),"254,400","154,441","422,346",60.23%,36.57%,23.67%,,"263,073","162,798","437,403",60.14%,37.22%,22.93%
WA-03,Marie Gluesenkamp Perez,(D),"197,986","211,907","421,693",46.95%,50.25%,-3.30%,,"196,218","213,902","420,817",46.63%,50.83%,-4.20%
WA-04,Dan Newhouse,(R),"119,032","183,219","310,462",38.34%,59.01%,-20.67%,,"130,107","184,863","323,034",40.28%,57.23%,-16.95%
WA-05,Michael Baumgartner,(R),"173,909","217,375","402,950",43.16%,53.95%,-10.79%,,"180,838","222,224","415,270",43.55%,53.51%,-9.97%
WA-06,Emily Randall,(D),"251,826","168,264","433,649",58.07%,38.80%,19.27%,,"253,641","177,178","444,191",57.10%,39.89%,17.21%
WA-07,Pramila Jayapal,(D),"373,392","47,188","434,984",85.84%,10.85%,74.99%,,"395,386","51,351","455,644",86.78%,11.27%,75.51%
WA-08,Kim Schrier,(D),"218,294","193,710","425,522",51.30%,45.52%,5.78%,,"226,804","197,508","435,843",52.04%,45.32%,6.72%
WA-09,Adam Smith,(D),"219,426","88,121","318,654",68.86%,27.65%,41.21%,,"255,762","94,177","357,484",71.55%,26.34%,45.20%
WA-10,Marilyn Strickland,(D),"204,893","140,614","357,020",57.39%,39.39%,18.00%,,"216,906","149,910","378,511",57.31%,39.61%,17.70%
WI-01,Bryan Steil,(R),"189,560","207,736","403,219",47.01%,51.52%,-4.51%,,"190,050","197,950","393,706",48.27%,50.28%,-2.01%
WI-02,Mark Pocan,(D),"324,784","136,735","468,398",69.34%,29.19%,40.15%,,"310,866","125,928","442,951",70.18%,28.43%,41.75%
WI-03,Derrick Van Orden,(R),"191,708","222,857","421,044",45.53%,52.93%,-7.40%,,"185,088","203,589","395,551",46.79%,51.47%,-4.68%
WI-04,Gwen Moore,(D),"258,176","80,483","344,679",74.90%,23.35%,51.55%,,"260,145","78,292","342,657",75.92%,22.85%,53.07%
WI-05,Scott Fitzgerald,(R),"183,713","290,101","480,204",38.26%,60.41%,-22.15%,,"175,986","282,390","464,784",37.86%,60.76%,-22.89%
WI-06,Glenn Grothman,(R),"175,452","245,778","426,849",41.10%,57.58%,-16.48%,,"171,949","237,088","415,757",41.36%,57.03%,-15.67%
WI-07,Tom Tiffany,(R),"167,604","266,844","441,048",38.00%,60.50%,-22.50%,,"165,850","250,173","422,463",39.26%,59.22%,-19.96%
WI-08,Tony Wied,(R),"177,232","247,092","429,772",41.24%,57.49%,-16.26%,,"170,932","234,773","412,078",41.48%,56.97%,-15.49%
WV-01,Carol Miller,(R),"98,066","259,831","364,662",26.89%,71.25%,-44.36%,,"112,947","273,523","392,576",28.77%,69.67%,-40.90%
WV-02,Riley Moore,(R),"116,243","273,725","397,728",29.23%,68.82%,-39.60%,,"123,037","271,859","402,076",30.60%,67.61%,-37.01%
WY-AL,Harriet Hageman,(R),"69,527","192,633","266,353",26.10%,72.32%,-46.22%,,"73,491","193,559","275,026",26.72%,70.38%,-43.66%
